Type,FSQ,
Version,4.75,
Date,01.Jan 03,
Mode,ANALYZER,
Center Freq,8125000000.000000,Hz
Freq Offset,0.000000,Hz
Span,1750000000.000000,Hz
x-Axis,LIN,
Start,7250000000.000000,Hz
Stop,9000000000.000000,Hz
Ref Level,0.000000,dBm
Level Offset,0.000000,dB
Ref Position,100.000000,%
y-Axis,LOG,
Level Range,100.000000,dB
Rf Att,25.000000,dB
El Att,0.000000,dB
RBW,1000000.000000,Hz
VBW,3000000.000000,Hz
SWT,0.020000,s
Trace Mode,MAXHOLD,
Detector,MAXPEAK,
Sweep Count,0,
Trace 1:,,
x-Unit,Hz,
y-Unit,dBm,
Preamplifier,OFF,
Transducer,OFF,
Values,1001,
7250000000,-57.000881195068359,
7251750000,-56.970317840576172,
7253500000,-58.043319702148438,
7255250000,-57.638137817382813,
7257000000,-57.940776824951172,
7258750000,-56.845436096191406,
7260500000,-57.67138671875,
7262250000,-57.689598083496094,
7264000000,-57.459308624267578,
7265750000,-57.504791259765625,
7267500000,-57.331924438476563,
7269250000,-57.445182800292969,
7271000000,-57.564983367919922,
7272750000,-58.114273071289063,
7274500000,-57.762351989746094,
7276250000,-58.039581298828125,
7278000000,-57.250110626220703,
7279750000,-57.403560638427734,
7281500000,-56.963535308837891,
7283250000,-57.112918853759766,
7285000000,-58.328105926513672,
7286750000,-57.062145233154297,
7288500000,-56.071506500244141,
7290250000,-58.032859802246094,
7292000000,-57.840320587158203,
7293750000,-55.868671417236328,
7295500000,-56.985950469970703,
7297250000,-55.466228485107422,
7299000000,-57.150264739990234,
7300750000,-57.030715942382813,
7302500000,-57.105079650878906,
7304250000,-57.284206390380859,
7306000000,-56.806060791015625,
7307750000,-57.180576324462891,
7309500000,-56.842723846435547,
7311250000,-57.260555267333984,
7313000000,-56.950733184814453,
7314750000,-56.054519653320312,
7316500000,-57.470008850097656,
7318250000,-56.966529846191406,
7320000000,-57.073768615722656,
7321750000,-57.363605499267578,
7323500000,-57.719326019287109,
7325250000,-57.834270477294922,
7327000000,-56.795032501220703,
7328750000,-57.394737243652344,
7330500000,-57.764080047607422,
7332250000,-54.281352996826172,
7334000000,-57.445911407470703,
7335750000,-57.533538818359375,
7337500000,-57.428684234619141,
7339250000,-57.154838562011719,
7341000000,-57.107372283935547,
7342750000,-56.003997802734375,
7344500000,-57.179187774658203,
7346250000,-57.018810272216797,
7348000000,-57.707508087158203,
7349750000,-56.447093963623047,
7351500000,-57.314205169677734,
7353250000,-56.270214080810547,
7355000000,-57.367748260498047,
7356750000,-57.318706512451172,
